Sample,Family,Count
P019,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),49.36528435
P019,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,3.575286802
P019,447207400|WP_001284656_1|1|1|blaI_of_Z|blaI_of_Z|regulation|2|BETA-LACTAM|BETA-LACTAM|penicillinase_repressor_BlaI,1.441924612
P019,487566233|WP_001718014_1|1|1|fabG|fabG|mutation|2|||beta-ketoacyl-ACP_reductase_FabG,9.169161634
P019,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),107.2791911
P019,491439585|WP_005297378_1|1|1|cmx|cmx|efflux|2|CHLORAMPHENICOL|PHENICOL|chloramphenicol_efflux_MFS_transporter_Cmx,4.966629218
P019,492333575|WP_005812825_1|1|1|nimJ|nimJ|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimJ,278.1312362
P019,49240901|WP_000918664_1|1|1|rpoB|rpoB|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoB,27.5074849
P019,49240902|WP_000567963_1|1|1|rpoC|rpoC|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoC,13.75374245
P019,493602755|WP_006555379_1|1|1|blaACI-1|blaACI|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_ACI-1,1.996157198
P019,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,18.54208241
P019,gb|AAC75089_1|ARO_3003577|ugd__Escherichia_coli,1.58932135
P019,gb|AAC76296_1|ARO_3000656|AcrS__Escherichia_coli,3.311086146
P019,gb|ACT97371_1|ARO_3003097|CfxA6__uncultured_organism_,154.5173535
P019,gb|ADP36409_1|ARO_3003730|Bbif_ileS_MUP__Bifidobacterium_bifidum,9.169161634
P019,gb|ANK04027_1|ARO_3003838|gadW__Escherichia_coli,0.726823788
P019,gb|AYV52072_1|ARO_3002882|lmrD__Lactococcus_lactis_,1.010161875
P019,gb|BAE77778_1|ARO_3000508|gadX__Escherichia_coli,0.590094561
P019,gb|BAE78082_1|ARO_3003550|mdtP__Escherichia_coli,5.959955062
P019,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,110.9213859
P019,gb|EGP45230_2|ARO_3004142|OprZ__Achromobacter_insuavis,11.29664685
P019,gb|EGP45231_1|ARO_3004144|AxyY__Achromobacter_insuavis,14.49718799
P019,gb|EGP45232_2|ARO_3004143|AxyX__Achromobacter_insuavis,19.86651687
P024,1028081033|WP_063840416_1|1|1|aadA17|ant(3__)-Ia|nucleotidyltransferase|2|SPECTINOMYCIN_STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA17,51.87552323
P024,1028081053|WP_063840436_1|1|1|aadA21|aadA21|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA21,10.08690729
P024,1028082228|WP_063841495_1|1|1|aph(3_)-IIIa|aph(3_)-IIIa|phosphotransferase|2|AMIKACIN_KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-IIIa,1.440986756
P024,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,10.37510465
P024,1028085759|WP_063844288_1|1|1|dfr1_rpt|dfr1_rpt|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_repeat-containing_dihydrofolate_reductase_DfrA1,1.503638354
P024,1028085790|WP_063844289_1|1|1|dfrA1|dfrA1|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA1,8.645920538
P024,1028086394|WP_063844768_1|1|1|erm(C)|erm(C)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C),0.751819177
P024,1028086505|WP_063844879_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),102.9276255
P024,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),446.1294998
P024,1028097903|WP_063854498_1|1|1|otr(A)|otr(A)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Otr(A),2.766694572
P024,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),207.5020929
P024,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),228.2523022
P024,1028100269|WP_063856404_1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O),31.12531394
P024,1028100277|WP_063856412_1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T),9.92401314
P024,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),217.8771976
P024,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,31.81698758
P024,1028109684|WP_063864087_1|1|1|blaOXA-457|blaOXA-PR|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_D_beta-lactamase_OXA-457,4.322960269
P024,1080153678|WP_070342358_1|1|1|qacL|qacL|efflux|2|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|quaternary_ammonium_compound_efflux_SMR_transporter_QacL,1.440986756
P024,1102724737|WP_071593233_1|1|1|blaOXA-539|blaOXA-2_fam|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|OXA-2_family_inhibitor-resistant_extended-spectrum_class_D_beta-lactamase_OXA-539,1.383347286
P024,1105502111|WP_071846263_1|1|1|ant(3__)-Ia|ant(3__)-Ia|nucleotidyltransferase|2|SPECTINOMYCIN_STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA,134.8763604
P024,1105502117|WP_071846269_1|1|1|aadA13|aadA13|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA13,166.0016743
P024,1509879089|WP_122634437_1|1|1|tet(W_N_W)|tet(W_N_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(W_N_W),103.7510465
P024,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),83.00083717
P024,446136270|WP_000214125_1|1|1|floR2|floR2|efflux|2|CHLORAMPHENICOL_FLORFENICOL|PHENICOL|chloramphenicol_florfenicol_efflux_MFS_transporter_FloR2,0.691673643
P024,446602081|WP_000679427_1|1|1|qacEdelta1|qacE_gen|efflux|2|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|quaternary_ammonium_compound_efflux_SMR_transporter_QacE_delta_1,502.7935328
P024,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),19.49262085
P024,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,0.537570189
P024,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,6.352104885
P024,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),10.37510465
P024,49240901|WP_000918664_1|1|1|rpoB|rpoB|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoB,7.980849728
P024,85676543|BAE77793_1|1|1|arsR_K-12|arsR_K-12||1|ARSENIC|ARSENIC|As(III)-sensing_metalloregulatory_transcriptional_repressor_ArsR,2.660283243
P024,87081927|WP_000843414_1|1|1|marR|marR|mutation|2|||transcriptional_regulator_MarR,0.691673643
P024,959918063|WP_058179966_1|1|1|aac(3)-IIIb|aac(3)-IIIb|acetyltransferase|2|GENTAMICIN|AMINOGLYCOSIDE|aminoglycoside_N-acetyltransferase_AAC(3)-IIIb,0.720493378
P024,gb|AAC76296_1|ARO_3000656|AcrS__Escherichia_coli,1.712477015
P024,gb|AAS68233_1|ARO_3000391|norA__Staphylococcus_epidermidis_,0.751819177
P024,gb|ACN32294_1|ARO_3000237|TolC__Escherichia_coli_,7.980849728
P024,gb|ACT97371_1|ARO_3003097|CfxA6__uncultured_organism_,1.921315675
P024,gb|BAA16547_1|ARO_3000027|emrA__Escherichia_coli,5.187552323
P024,gb|BAB35162_1|ARO_3000676|H-NS__Escherichia_coli,0.785992776
P024,gb|BAB38260_1|ARO_3000830|cpxA__Escherichia_coli,7.980849728
P024,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,12.57588442
P024,gb|EGP45230_2|ARO_3004142|OprZ__Achromobacter_insuavis,26.51415632
P024,gb|EGP45231_1|ARO_3004144|AxyY__Achromobacter_insuavis,18.92755577
P024,gb|EGP45232_2|ARO_3004143|AxyX__Achromobacter_insuavis,15.96169946
P027,1028081033|WP_063840416_1|1|1|aadA17|ant(3__)-Ia|nucleotidyltransferase|2|SPECTINOMYCIN_STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA17,38.61392609
P027,1028081053|WP_063840436_1|1|1|aadA21|aadA21|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA21,20.11141984
P027,1028082228|WP_063841495_1|1|1|aph(3_)-IIIa|aph(3_)-IIIa|phosphotransferase|2|AMIKACIN_KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-IIIa,19.03881078
P027,1028084268|WP_063843236_1|1|1|cfiA11|cfiA_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_CfiA11,3.447671973
P027,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,35.75363527
P027,1028085759|WP_063844288_1|1|1|dfr1_rpt|dfr1_rpt|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_repeat-containing_dihydrofolate_reductase_DfrA1,26.58205057
P027,1028085790|WP_063844289_1|1|1|dfrA1|dfrA1|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA1,29.4967491
P027,1028086394|WP_063844768_1|1|1|erm(C)|erm(C)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C),0.946419757
P027,1028086505|WP_063844879_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),13.79068789
P027,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),96.53481523
P027,1028086520|WP_063844894_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),2.298447982
P027,1028094339|WP_063851348_1|1|1|mecA|mecA|insensitivity|2|METHICILLIN|BETA-LACTAM|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecA,1.532298654
P027,1028098403|WP_063854934_1|1|1|sat4|sat4|acetyltransferase|2|STREPTOTHRICIN|STREPTOTHRICIN|streptothricin_N-acetyltransferase_Sat4,16.08913587
P027,1028099431|WP_063855880_1|1|1|tet(40)|tet(40)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(40),1.69359325
P027,1028099808|WP_063856080_1|1|1|tet(L)|tet(L)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(L),0.731324358
P027,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),984.6551154
P027,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),1032.922523
P027,1028100269|WP_063856404_1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O),569.5554099
P027,1028100284|WP_063856419_1|1|1|tet(O_W_32_O)|tet(O_W_32_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W_32_O),37.12877509
P027,1028100286|WP_063856421_1|1|1|tet(O_W_O)|tet(O_W_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W_O),9.653481523
P027,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),48.26740762
P027,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,3.861392609
P027,16128448|WP_000101737_1|1|1|acrR|acrR|mutation|2|||transcriptional_regulator_AcrR,0.946419757
P027,16131888|WP_000019358_1|1|1|soxS|soxS|mutation|2|||regulatory_protein_SoxS,1.340761323
P027,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),19.30696305
P027,42300|CAA43569_1|1|1|papF|papF||1|||P_fimbrial_tip_protein_PapF,0.561248926
P027,446136270|WP_000214125_1|1|1|floR2|floR2|efflux|2|CHLORAMPHENICOL_FLORFENICOL|PHENICOL|chloramphenicol_florfenicol_efflux_MFS_transporter_FloR2,0.643565435
P027,446602081|WP_000679427_1|1|1|qacEdelta1|qacE_gen|efflux|2|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|quaternary_ammonium_compound_efflux_SMR_transporter_QacE_delta_1,14.85151004
P027,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),75.52142868
P027,447178608|WP_001255864_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,3.217827174
P027,447178610|WP_001255866_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,48.26740762
P027,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,2.573150228
P027,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,179.2789426
P027,488673313|WP_002602099_1|1|1|tet(32)|tet(32)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(32),204.208263
P027,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),289.6044457
P027,499446086|WP_011133550_1|1|1|erm(33)|erm(33)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(33),28.96044457
P027,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,51.48523479
P027,505385954|WP_015573056_1|1|1|tet(O_32_O)|tet(O_32_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_32_O),347.5253348
P027,557273135|WP_000633668_1|1|1|uhpA|uhpA|mutation|2|||DNA-binding_response_regulator_UhpA,1.69359325
P027,87081927|WP_000843414_1|1|1|marR|marR|mutation|2|||transcriptional_regulator_MarR,0.766149327
P027,91070941|ABE05822_1|1|1|fdeC|fdeC||1|||intimin-like_adhesin_FdeC,7.425755018
P027,gb|AAC75429_1|ARO_3000833|evgS__Escherichia_coli,19.30696305
P027,gb|AAC76539_1|ARO_3000796|mdtF__Escherichia_coli,7.425755018
P027,gb|BAA16344_1|ARO_3000491|acrD__Escherichia_coli,9.653481523
P027,gb|BAB36671_1|ARO_3000832|evgA__Escherichia_coli,3.575363527
P027,gb|BAE77778_1|ARO_3000508|gadX__Escherichia_coli,0.477895125
P027,gb|BAE78082_1|ARO_3003550|mdtP__Escherichia_coli,1.608913587
P027,gb|BAE78083_1|ARO_3003549|mdtO__Escherichia_coli,2.681522645
P027,gb|CAA52904_1|ARO_3002688|catS__Streptococcus_pyogenes_,2.925297431
P027,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,39.7496298
P035,1028082228|WP_063841495_1|1|1|aph(3_)-IIIa|aph(3_)-IIIa|phosphotransferase|2|AMIKACIN_KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-IIIa,1.139917464
P035,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,54.71603826
P035,1028086397|WP_063844771_1|1|1|erm(F)|erm(F)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F),38.06333096
P035,1028086505|WP_063844879_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),7.816576894
P035,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),98.48886887
P035,1028097819|WP_063854492_1|1|1|nimD|nimD|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimD,2.18864153
P035,1028097903|WP_063854498_1|1|1|otr(A)|otr(A)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Otr(A),10.94320765
P035,1028098403|WP_063854934_1|1|1|sat4|sat4|acetyltransferase|2|STREPTOTHRICIN|STREPTOTHRICIN|streptothricin_N-acetyltransferase_Sat4,3.419752391
P035,1028099431|WP_063855880_1|1|1|tet(40)|tet(40)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(40),17.27874892
P035,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),82.07405739
P035,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),131.3184918
P035,1028100269|WP_063856404_1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O),426.7850984
P035,1028100277|WP_063856412_1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T),19.89674119
P035,1028100286|WP_063856421_1|1|1|tet(O_W_O)|tet(O_W_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W_O),65.65924591
P035,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),705.8368936
P035,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,8.754566122
P035,1092525475|WP_070509550_1|1|1|mef(H)|mef(H)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(H),27.35801913
P035,1172533228|WP_080897395_1|1|1|blaOKP-D-1|blaOKP-D|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_OKP-D-1,2.18864153
P035,1359448069|WP_105796499_1|1|1|blaPEN-A2|blaPEN-A|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_PEN-A2,4.377283061
P035,1509879089|WP_122634437_1|1|1|tet(W_N_W)|tet(W_N_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(W_N_W),147.7333033
P035,1559613013|WP_128268278_1|1|1|blaOXA-783|blaOXA-184_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-184_family_class_D_beta-lactamase_OXA-783,16.41481148
P035,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),246.2221722
P035,284924606|CBG27784_1|1|1|aafB|aafB||1|||aggregative_adherence_fimbria_II_minor_subunit_AafB,0.698502616
P035,392336448|AFM70730_1|1|1|copB_Ehir|copB_Ehir||1|COPPER_SILVER|COPPER_SILVER|copper_silver-translocating_P-type_ATPase_CopB,2.173271149
P035,41179|CAA40746_1|1|1|cvaC|cvaC||1|||colicin_V,1.492255589
P035,446414428|WP_000492283_1|1|1|tet(K)|tet(K)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(K),1.803825437
P035,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),21.63770604
P035,447178608|WP_001255864_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,16.41481148
P035,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,7.049769351
P035,487566233|WP_001718014_1|1|1|fabG|fabG|mutation|2|||beta-ketoacyl-ACP_reductase_FabG,6.31338903
P035,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,88.58787147
P035,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),246.2221722
P035,489103457|WP_003013318_1|1|1|aadS|aadS|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadS,38.30122678
P035,492333575|WP_005812825_1|1|1|nimJ|nimJ|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimJ,43.77283061
P035,493602755|WP_006555379_1|1|1|blaACI-1|blaACI|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_ACI-1,6.839504783
P035,498410990|WP_010720790_1|1|1|aac(6_)-Iid|aac(6_)_Entco|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_N-acetyltransferase_AAC(6_)-Iid,2.735801913
P035,499413378|WP_011100845_1|1|1|erm(T)|erm(T)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T),6.31338903
P035,87081927|WP_000843414_1|1|1|marR|marR|mutation|2|||transcriptional_regulator_MarR,1.302762816
P035,gb|ACT97371_1|ARO_3003097|CfxA6__uncultured_organism_,57.75581816
P035,gb|ADP36409_1|ARO_3003730|Bbif_ileS_MUP__Bifidobacterium_bifidum,25.25355612
P035,gb|BAB38260_1|ARO_3000830|cpxA__Escherichia_coli,12.62677806
P035,gb|BAE77778_1|ARO_3000508|gadX__Escherichia_coli,0.81261443
P035,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,70.80899069
P039,1028081033|WP_063840416_1|1|1|aadA17|ant(3__)-Ia|nucleotidyltransferase|2|SPECTINOMYCIN_STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA17,77.08275682
P039,1028081053|WP_063840436_1|1|1|aadA21|aadA21|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA21,21.41187689
P039,1028082416|WP_063841683_1|1|1|aph(3_)-Ia|aph(3_)-Ia|phosphotransferase|2|KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-Ia,5.352969224
P039,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,151.1426604
